"client","age","education","emploi","categorie","adresse","revenus","debcred","debcarte","autres","defaut"
6658,41,"Bac+2",1,12,7,-0.584406812475493,-0.690307596316066,-0.371425352840906,-0.439029364304981,"Non"
6659,27,"Niveau bac",4,12,3,-0.43911551677955,-1.25758064102541,-0.534333626509822,-0.440434236773076,"Non"
6660,31,"Niveau bac",10,12,7.69570871261378,-0.500382930627237,0.143297885829761,-0.487483894980528,-0.168401867911217,"Non"
6661,35,"Bac+4",9,12,6,1.26761958326315,-0.584978383770565,0.00195223761135778,0.359532174832738,"Non"
6662,36,"Bac+2",17,12,4,1.37439993311198,-0.968677658043463,-0.14129741463816,-0.00543921792147158,"Non"
6663,37,"Niveau bac",7,12,2,-0.377848102931864,-0.85582493031614,-0.494533188655086,-0.336073335464921,"Non"
6664,18,"Bac+2",0,12,0,-0.57040283216745,0.00185580041151611,-0.186241020677292,-0.395016524564501,"Oui"
6665,29,"Niveau bac",0,12,0,-0.57040283216745,-0.265981340061331,-0.350841293683531,-0.367251380682325,"Non"
6666,33,"Bac+3",10,12,7.69570871261378,2.6295066682203,-0.118520442497629,2.15804839480484,0.993856423317856,"Oui"
6667,52,"Niveau bac",3,12,31,-0.0487545656928609,-0.615072444497851,-0.424920046924975,-0.135989044249428,"Non"
6668,41,"Bac+5 et plus",9,12,14,0.63744046940123,-0.840777899952497,-0.297619614892151,-0.0454849086817861,"Non"
6669,33,"Bac+2",12,12,0,0.271586483853615,-0.232877873261316,0.503110857585372,-0.152236934593515,"Non"
6670,30,"Bac+4",1,12,7.69570871261378,-0.605412782937557,-0.22384965504313,-0.200124689352874,-0.453521383965486,"Oui"
6671,38,"Niveau bac",8,12,5,-0.327083674315209,-1.26961826531633,-0.508523330060038,-0.440580101109752,"Non"
6672,43,"Bac+4",18,12,14,0.672450420171337,-0.961154142861642,-0.389379925373628,-0.0956286474992944,"Non"
6673,46,"Niveau bac",3,12,12,-0.40935705862496,-0.177203860915837,-0.458295765343631,-0.183240579105833,"Non"
6674,32,"Niveau bac",2,12,7.69570871261378,-0.118774467233074,-0.404414019406847,-0.281108465154493,-0.14591657100354,"Oui"
6675,57,"Niveau bac",26,12,22,0.47989569093575,-0.630119474861494,-0.14801370405554,-0.0110803738046698,"Non"
6676,51,"Niveau bac",20,12,5,0.409875789395537,0.566119439048132,-0.121108758612323,0.809270379945586,"Non"
6677,24,"Niveau bac",3,12,4,-0.470624472472646,0.627812263539069,-0.241773961538425,-0.140476679910788,"Oui"
6678,48,"Bac+4",19,12,9,0.560418577706995,-0.428489267988676,-0.0892199125315206,0.164529201862645,"Non"
6679,29,"Niveau bac",3,12,9,-0.25531327523649,1.41778135763033,0.391309762500742,0.106249716122217,"Oui"
6680,35.1479582494049,"Bac+5 et plus",7,12,0,0.0737802620025125,1.36361204832122,-0.0795979478792393,0.829319123612388,"Oui"
6681,33,"Bac+2",5,12,5,-0.498632433088732,-0.786608590643382,-0.45915362856189,-0.380924768430849,"Non"
6682,38,"Bac+2",3,12,6,-0.216802329389373,1.7352736983032,-0.171383399058049,0.544218543401098,"Oui"
6683,35.1479582494049,"Niveau bac",27,12,24,0.777480272481657,-0.22384965504313,0.535025594832083,0.2010050456816,"Non"
6684,31,"Bac+2",6,12,7,0.9227715681776,-0.59400660198875,0.127135313127806,0.11632605396728,"Non"
6685,22,"Niveau bac",2,12,3,-0.608913778014568,-0.631624177897858,-0.515845577566496,-0.375308608390799,"Oui"
6686,53,"Niveau bac",31,12,25,1.41991286911311,-0.619586553606943,0.766399760506936,0.0449036050883184,"Non"
6687,51,"Bac+2",2,12,7.69570871261378,-0.300826211237629,0.806871924866421,-0.139354752326542,0.0738055537287006,"Non"
6688,30,"Niveau bac",1,12,10,-0.0680100386164195,-0.532313777497814,-0.16411537937584,-0.226498903887252,"Non"
6689,26,"Niveau bac",7,12,3,-0.49163044293471,-0.533818480534178,-0.470712927845847,-0.317160771844418,"Non"
6690,47,"Niveau bac",2,12,24,-0.262315265390512,0.821918955230064,-0.419107991273492,0.256228753131049,"Non"
6691,28,"Bac+2",3,12,2,-0.565151339551935,-1.32077816855271,-0.536382590107557,-0.468116905423191,"Non"
6692,33,"Niveau bac",6,12,5,-0.503883925704248,0.0289404550660736,-0.401106824993425,-0.235379565243801,"Non"
6693,28,"Bac+2",2,12,2,-0.162536905695708,0.713580336611834,0.850169472988075,-0.23596124717105,"Oui"
6694,33,"Bac+2",3,12,10,-0.463622482318625,-1.20943014386175,-0.519801530340212,-0.439052879404105,"Non"
6695,37,"Niveau bac",14,12,6,-0.397103575855422,0.477341959902638,-0.288884044203169,-0.0725015121491962,"Oui"
6696,40,"Niveau bac",24,12,7.69570871261378,0.893013110023009,0.433705571848073,1.31633963374523,0.581956175614133,"Non"
6697,31,"Bac+2",6,12,7.69570871261378,-0.33058466939222,-0.986734094479835,-0.440307373203266,-0.384300474360226,"Oui"
6698,32,"Bac+4",6,12,7.69570871261378,-0.342838152161757,-0.720401657043352,-0.426449191346299,-0.31330597523792,"Non"
6699,40,"Niveau bac",24,12,21,1.06981336141205,0.420163244520794,2.37403415055066,0.276905394145792,"Non"
6700,33,"Niveau bac",1,12,4,-0.405856063547949,-0.545856104825092,-0.255862249353276,-0.371756732230394,"Oui"
6701,51,"Bac+2",25,12,16,0.79498524786671,1.73226429223047,1.81452114487405,1.46951866970861,"Non"
6702,23,"Niveau bac",4,12,2,-0.596660295245031,1.17853357484841,-0.237972210648624,-0.203444802368514,"Non"
6703,32,"Niveau bac",11,12,9,-0.444367009395066,-0.893442506225248,-0.391181438131971,-0.416505258643486,"Non"
6704,29,"Niveau bac",0,12,5,-0.607163280476062,-0.76855215420701,-0.427759483603616,-0.435895278965864,"Non"
6705,42,"Bac+4",0,12,23,-0.404105566009444,-0.603034820206936,-0.453236390857598,-0.296316463458109,"Non"
6706,31,"Bac+4",1,12,7,0.32235091247027,-1.44265911449822,-0.487743065421881,-0.482231021528291,"Non"
6707,44,"Bac+2",0,12,10,-0.363844122623821,-0.935574191243449,-0.468311066104085,-0.366219091404789,"Non"
6708,41,"Niveau bac",4,12,14,-0.384850093085885,-1.14924202240718,-0.45854673238709,-0.437168901525118,"Non"
6709,41,"Bac+3",0,12,8,-0.20279834908133,2.87583859986735,0.148529425479434,0.859430031236186,"Oui"
6710,40,"Bac+4",6,12,7.69570871261378,-0.580905817398482,-0.503724419806892,-0.335961054494069,-0.421801813714732,"Non"
6711,34,"Bac+2",6,12,10,-0.152033920464676,0.239598880157077,-0.0640070990515398,-0.001013993042306,"Oui"
6712,49,"Niveau bac",13,12,3,0.0317683210783845,0.567624142084496,-0.0871832055089509,0.356997005513255,"Non"
6713,55,"Bac+2",32,12,8,3.1231469740788,-0.765542748134281,0.431042027401764,0.711891938132099,"Non"
6714,25,"Bac+2",4,12,1,-0.586157310013998,-0.460088031752327,-0.441656401931317,-0.36928817723808,"Oui"
6715,35.1479582494049,"Niveau bac",10,12,7,-0.262315265390512,-1.04692221593441,-0.346959132673521,-0.428090263955895,"Non"
6716,44,"Niveau bac",25,12,22,1.08381734172009,-0.631624177897858,-0.473135129873871,0.430171178992532,"Non"
6717,42,"Niveau bac",2,12,1,-0.495131438011721,-1.24855242280722,-0.543381246561834,-0.442026982506809,"Non"
6718,34,"Bac+2",7,12,14,-0.493380940473216,0.358470420029857,-0.204802851679989,-0.243514740496391,"Non"
6719,31,"Bac+2",10,12,7,-0.145031930310654,-0.323160055443175,-0.0791219308364564,-0.220396015182997,"Non"
6720,48,"Bac+3",5,12,15,0.0930357349260712,-0.291561291679524,-0.335010854527827,0.0705496333606545,"Non"
6721,24,"Niveau bac",1,12,4,-0.577404822321472,-0.524790262315992,-0.49496050287504,-0.351054486867743,"Non"
6722,31,"Bac+3",9,12,9,-0.376097605393358,0.185429570847962,-0.168770888550174,-0.187121124451196,"Oui"
6723,47,"Bac+2",12,12,26,-0.460121487241614,-0.235887279334045,-0.415294342868922,-0.254433378583782,"Non"
6724,36,"Niveau bac",7,12,7.69570871261378,-0.479376960165173,1.00850213173924,-0.239613647165568,-0.0654108257368456,"Non"
6725,42,"Niveau bac",26,12,7.69570871261378,0.931524055870126,-0.568426650370557,-0.111111417341265,0.255291508465939,"Non"
6726,30,"Bac+4",1,12,8,-0.327083674315209,0.91821994955738,0.0703095186994365,-0.0208363154774062,"Oui"
6727,25,"Niveau bac",7,12,3,-0.507384920781258,1.95496034161239,-0.290480950761356,0.118592066751169,"Oui"
6728,31,"Niveau bac",14,12,11,-0.00499212723022751,-0.532313777497814,-0.275076007880174,-0.141746729530482,"Non"
6729,39,"Bac+2",1,12,19,-0.363844122623821,0.915210543484652,0.363424983286825,-0.205006646963529,"Non"
6730,44,"Bac+2",0,12,4,-0.458370989703109,0.359975123066222,-0.260733954938592,-0.181228382054776,"Non"
6731,38,"Bac+2",2,12,7.69570871261378,-0.283321235852576,0.308815219829835,0.0807016873114859,-0.171574048889617,"Non"
6732,27,"Bac+2",9,12,8,-0.346339147238768,-0.816702651370668,-0.444950208516027,-0.335454652617601,"Non"
6733,36,"Bac+5 et plus",3,12,9,0.32235091247027,-0.253943715770416,-0.0784394443611887,0.134477205750339,"Non"
6734,44,"Bac+4",4,12,7.69570871261378,-0.622917758322611,0.99495980441196,-0.523214350889953,-0.139868858799731,"Non"
6735,38,"Bac+4",4,12,9,0.210319070005929,0.269692940884363,0.438573212476588,0.141694702786214,"Non"
6736,38,"Bac+2",2,12,7,0.194564592159381,-1.33131108980726,-0.498250356560607,-0.414475967470873,"Non"
6737,38,"Niveau bac",0,12,17,-0.313079694007166,-0.87689077282524,-0.424459621513836,-0.351294140499523,"Non"
6738,42,"Bac+2",18,12,5,2.19538327867098,-0.66021353558878,0.716725359062167,0.380652888770161,"Non"
6739,25,"Niveau bac",4,12,7.69570871261378,-0.498632433088732,0.0620439218660885,-0.233752927508597,-0.299942680335396,"Oui"
6740,20,"Niveau bac",1,12,0,-0.495131438011721,0.710570930539106,-0.489566678185907,-0.0387492884791999,"Oui"
6741,35.1479582494049,"Bac+4",3,12,8,-0.509135418319764,1.67809498292136,0.325803204232966,-0.223785716721809,"Oui"
6742,26,"Bac+4",1,12,2,0.21732106015995,0.287749377320735,-0.243424785382139,0.470412497402362,"Oui"
6743,47,"Bac+2",20,12,28,1.97131959374229,-0.0793981635521565,0.809401707015738,1.16098585899648,"Non"
6744,35.1479582494049,"Niveau bac",8,12,4,-0.43561452170254,-0.807674433152482,-0.306635737907375,-0.430447051505264,"Non"
6745,39,"Bac+5 et plus",3,12,7.69570871261378,-0.15028342292617,0.784301379320957,0.446380699378902,-0.00776704329643633,"Non"
6746,25,"Niveau bac",4,12,1,-0.524889896166312,0.316338735011657,-0.313743794565427,-0.235198964567717,"Oui"
6747,28,"Bac+2",5,12,3,-0.178291383542256,0.3313857653753,-0.341892473466645,0.13627460798869,"Oui"
6748,40,"Niveau bac",4,12,19,-0.481127457703678,-0.287047182570431,-0.250729199555557,-0.355848431742612,"Non"
6749,37,"Niveau bac",11,12,8,-0.332335166930725,-1.25156182887995,-0.432909173101165,-0.470118918491469,"Non"
6750,18,"Bac+2",0,12,0,-0.447868004472077,-1.06648335540714,-0.367234956271539,-0.470965432592412,"Non"
6751,26,"Niveau bac",8,12,3,-0.454869994626098,0.36298452913895,-0.0605543548674111,-0.26803322123908,"Non"
6752,25,"Niveau bac",0,12,4,-0.626418753399621,0.486370178120824,-0.307852719748425,-0.316557624285643,"Oui"
6753,49,"Bac+2",0,12,10,-0.419860043855992,1.32599447241211,-0.00384170328136873,-0.00649722794370777,"Oui"
6754,40,"Bac+2",5,12,7,-0.132778447541117,2.09339302095791,0.644463968992977,0.4755956908366,"Oui"
6755,31,"Niveau bac",7,12,0,-0.426862034010013,0.367498638248043,-0.365687490065644,-0.0986612760886793,"Non"
6756,43,"Niveau bac",17,12,21,0.0300178235398792,-0.499210310697799,-0.0118595672284143,-0.225677335534635,"Non"
6757,63,"Bac+4",22,12,27,1.37264943557347,-0.765542748134281,-0.291356437052062,0.31897525903992,"Non"
6758,30,"Niveau bac",9,12,7,-0.0557565558468822,-0.762533342061553,-0.413955726892377,-0.212901558606204,"Non"
6759,26,"Niveau bac",4,12,6,-0.258814270313501,-0.532313777497814,-0.410804671076226,-0.217722622460678,"Non"
6760,33,"Bac+2",0,12,7.69570871261378,-0.318331186622682,0.242608286229806,-0.181829818137796,-0.108479560768262,"Oui"
6761,33,"Bac+3",7,12,10,-0.0697605361549248,0.966370446721038,0.0768455015716214,0.346645255173269,"Non"
6762,43,"Niveau bac",17,12,18,-0.204548846619836,0.251636504447991,0.434042543103092,-0.274465661681198,"Oui"
6763,27,"Niveau bac",1,12,7.69570871261378,-0.600161290322041,-0.275009558279517,-0.384633030476146,-0.373889852289931,"Non"
6764,35,"Niveau bac",4,12,1,-0.428612531548518,-0.348740007061368,-0.491356173742681,-0.226299582481252,"Non"
6765,35,"Niveau bac",6,12,12,-0.512636413396774,-0.646671208261501,-0.336892486276327,-0.413036777102476,"Non"
6766,22,"Niveau bac",5,12,2,-0.423361038933002,1.16950535663022,-0.144037876803645,0.0113663972375983,"Non"
6767,21,"Niveau bac",0,12,1,-0.673682186939265,2.56286036830357,-0.291995933323066,-0.130346283858527,"Oui"
6768,41,"Niveau bac",13,12,9,-0.348089644777273,-0.0914357878430709,-0.282578296680002,-0.192062177193045,"Non"
6769,35,"Niveau bac",3,12,6,-0.353341137392789,-1.19588781653447,-0.483590852176151,-0.433414524410847,"Non"
6770,23,"Niveau bac",1,12,7.69570871261378,-0.474125467549657,-1.00328582787984,-0.404629188077189,-0.445800062670472,"Non"
6771,26,"Bac+4",1,12,0,-0.437365019241045,-0.150119206261279,-0.131344296021917,-0.346139866511752,"Oui"
6772,36,"Bac+4",7,12,10,0.595428528477102,0.785806082357321,0.350089939488856,0.99137912235885,"Oui"
6773,55,"Bac+5 et plus",25,12,12,0.392370814010483,1.37113556350304,1.3272755394848,0.704728673161924,"Non"
6774,64,"Bac+3",15,12,22,3.0881370233087,2.99621484277649,11.0873788133541,4.20511884817737,"Oui"
6775,44,"Bac+2",14,12,7.69570871261378,-0.0592575509238928,1.93238979606692,-0.437446040309978,1.04187031886658,"Non"
6776,23,"Bac+4",0,12,1,-0.272818250621544,0.754207318593671,-0.41992140863723,0.219735352550116,"Oui"
6777,27,"Niveau bac",6,12,0,-0.554648354320902,4.77326912872274,0.0655699085227968,0.386571917688102,"Oui"
6778,19,"Niveau bac",2,12,0,-0.342838152161757,-1.45770614486186,-0.54104703697447,-0.484914925323114,"Oui"
6779,35,"Niveau bac",13,12,12,-0.362093625085316,-0.466106843897784,-0.337073889411383,-0.287991142992334,"Non"
6780,26,"Bac+2",5,12,7.69570871261378,-0.136279442618128,1.75483483777594,0.185376462179502,0.535771949263083,"Oui"
6781,31,"Bac+2",12,12,2,0.0755307595410179,-1.32077816855271,-0.504078498764822,-0.417580795960158,"Non"
6782,35,"Bac+3",9,12,5,-0.286822230929586,-0.457078625679598,-0.151480965924901,-0.325849910380157,"Non"
6783,39,"Niveau bac",12,12,11,-0.0627585460009035,-0.0733793514066994,-0.215349173654278,0.0108966669254359,"Non"
6784,27,"Niveau bac",2,12,2,-0.46537297985713,-0.630119474861494,-0.36932688743009,-0.37173834448371,"Non"
6785,26,"Bac+4",2,12,3,-0.25531327523649,0.663925136411812,0.0630827553802961,-0.0099877173190304,"Oui"
6786,23,"Bac+2",4,12,4,-0.586157310013998,-1.04993162200714,-0.487385072501954,-0.447223094511795,"Non"
6787,22,"Niveau bac",0,12,1,-0.579155319859977,-0.219335545934037,-0.486215764824217,-0.303653513261726,"Oui"
6788,36,"Bac+2",15,12,7,-0.12402595984859,-0.207297921643123,-0.139489319105877,-0.129687572301119,"Non"
6789,22,"Niveau bac",4,12,0,-0.41285805370197,-0.885918991043426,-0.440845895868094,-0.381154108422662,"Non"
6790,29,"Bac+2",0,12,5,-0.51788790601229,0.36298452913895,-0.426007967579442,-0.167347931776767,"Oui"
6791,41,"Niveau bac",21,12,15,0.115792202926641,-0.563912541261464,-0.413902857675035,-0.0306394199523342,"Non"
6792,47,"Bac+4",18,12,17,1.91005217989461,0.393078589866236,0.0954104185528635,2.17624791219129,"Non"
6793,31,"Bac+3",4,12,7.69570871261378,-0.0680100386164195,0.0289404550660736,-0.524383736202371,0.194245197265354,"Non"
6794,28,"Niveau bac",8,12,9,-0.33408566446923,1.13188778072111,0.146845238131825,0.000724692170336327,"Oui"
6795,31,"Bac+5 et plus",5,12,3,0.182311109389843,-1.20190662867993,-0.429806891272966,-0.369532993583352,"Non"
6796,35.1479582494049,"Niveau bac",8,12,12,-0.337586659546241,-0.345730600988639,-0.438427659678327,-0.190720959037448,"Non"
6797,41,"Bac+2",15,12,7,-0.0452535706158501,-1.16579375580719,-0.462038222746288,-0.376186764739161,"Non"
6798,46,"Niveau bac",30,12,8,1.49168326819183,-1.35538633838909,-0.470208069519301,-0.3348001490253,"Non"
6799,34,"Niveau bac",8,12,10,-0.15028342292617,-0.324664758479539,-0.283041762782789,-0.131598792923391,"Non"
6800,23,"Bac+3",0,12,0,-0.530141388781828,2.66367547173998,0.560168782942871,-0.17200361199424,"Oui"
6801,35.1479582494049,"Bac+3",7,12,3,-0.503883925704248,0.597718202811783,-0.0833519599101601,-0.258698410533604,"Non"
6802,23,"Bac+2",2,12,0,-0.587907807552504,1.70217023150319,-0.451770065831819,-0.00577135396283515,"Oui"
6803,31,"Bac+2",9,12,6,-0.344588649700262,1.0566526289029,-0.151135569231866,0.0982060405366589,"Oui"
6804,45,"Niveau bac",25,12,20,0.92627256325461,1.31094744204847,3.50171732156567,0.511631769887628,"Oui"
6805,33,"Bac+3",7,12,8,1.54069719926998,-1.23049598637085,-0.0718294724038183,-0.342716362754638,"Non"
6806,33,"Bac+3",8,12,7,-0.237808299851437,-0.916013051770712,-0.369279336188354,-0.364245779723162,"Non"
6807,22,"Niveau bac",3,12,3,-0.629919748476632,-0.359272928315918,-0.448847314202011,-0.377126543612948,"Non"
6808,43,"Bac+2",4,12,21,-0.215051831850868,0.204990710320698,-0.3802481460933,0.0686263826140496,"Non"
6809,38,"Niveau bac",15,12,7.69570871261378,-0.0592575509238928,-0.82422616655249,-0.416779067313952,-0.241578180734098,"Non"
6810,35,"Niveau bac",14,12,10,-0.208049841696846,-0.156138018406736,0.0369874587840398,-0.251574265199824,"Non"
6811,30,"Niveau bac",2,12,5,-0.428612531548518,1.49753061855764,0.636186934604578,-0.268028412136101,"Oui"
6812,27,"Bac+2",8,12,3,-0.314830191545672,1.90079103230327,-0.117238113413237,0.394832122251258,"Oui"
6813,32,"Niveau bac",7,12,12,-0.279820240775565,0.72260855483002,0.0320374036323239,-0.00566870967113004,"Non"
6814,45,"Niveau bac",5,12,17,-0.390101585701401,-1.49080961166188,-0.544697471402644,-0.493618906660143,"Non"
6815,39,"Niveau bac",1,12,17,-0.467123477395636,-0.395385801188661,-0.397632284872778,-0.304766964992293,"Non"
6816,27,"Bac+3",5,12,7,-0.0767625263089461,-0.443536298352319,-0.090271202555959,-0.224723783531361,"Oui"
6817,26,"Niveau bac",8,12,4,-0.208049841696846,-0.407423425479576,-0.386768139456104,-0.153784917656415,"Oui"
6818,35.1479582494049,"Niveau bac",6,12,3,-0.46537297985713,0.245617692302534,-0.338796273021742,-0.179843112869503,"Non"
6819,42,"Bac+4",9,12,9,-0.0277485952307968,-0.404414019406847,-0.176409235362156,-0.137675589591907,"Oui"
6820,28,"Niveau bac",9,12,2,-0.292073723545102,0.597718202811783,-0.19842683183196,0.0425928753082874,"Oui"
6821,43,"Niveau bac",25,12,20,1.21335415956949,0.573642954229954,0.799797831243987,1.32853380450443,"Non"
6822,44,"Niveau bac",26,12,7.69570871261378,1.04880739094998,3.05188885512197,1.11726011062555,3.67426019601554,"Non"
6823,35,"Bac+3",11,12,2,0.97528649433276,-0.487172686406884,0.288904330209849,0.180541273775642,"Non"
6824,23,"Bac+4",0,12,2,-0.15028342292617,-0.494696201588706,-0.0365089534850551,-0.313816058403142,"Non"
6825,41,"Niveau bac",7,12,15,-0.283321235852576,0.546558299575396,-0.495943616710987,0.171157401084844,"Non"
6826,39,"Bac+3",4,12,7.69570871261378,0.47989569093575,0.60373701495724,1.78238038719451,0.0520355666878167,"Oui"
6827,53,"Bac+3",27,12,32,6.36506841539068,-0.615072444497851,2.88972362130462,1.53934451702587,"Non"
6828,28,"Bac+4",2,12,7.69570871261378,0.199816084774897,3.733519330595,0.700315975451381,2.11492504220837,"Oui"
6829,28,"Bac+5 et plus",2,12,5,-0.57040283216745,0.287749377320735,-0.446441415456869,-0.226110926852354,"Oui"
6830,32,"Niveau bac",1,12,4,-0.545895866628376,-0.0312476663884988,-0.258689587960891,-0.34767873821043,"Oui"
6831,35.1479582494049,"Bac+3",0,12,1,-0.0977684967710102,0.874583561502815,-0.185600534564113,0.387055007110776,"Non"
6832,30,"Niveau bac",9,12,2,-0.524889896166312,-0.590997195916022,-0.355560822356178,-0.399172102273485,"Non"
6833,52,"Niveau bac",10,12,28,-0.369095615239337,1.4779694790849,0.606038182545598,-0.160057580661542,"Non"
6834,28,"Niveau bac",7,12,6,-0.535392881397344,-0.0312476663884988,-0.3003290652376,-0.320067008249385,"Non"
6835,51,"Niveau bac",26,12,8,0.630438479247209,0.681981572848184,1.89151922088025,0.246068727464539,"Oui"
6836,24,"Niveau bac",3,12,2,-0.598410792783536,-1.23049598637085,-0.535354059983585,-0.457474643419371,"Non"
6837,43,"Niveau bac",6,12,8,-0.482877955242184,-1.04993162200714,-0.473743979854793,-0.427270636040969,"Non"
6838,42,"Niveau bac",8,12,10,0.252331010930057,0.694019197139098,0.322835456836318,0.506136294168962,"Non"
6839,43,"Bac+2",6,12,19,0.317099419854754,-0.545856104825092,-0.322848556976981,0.0457632234055279,"Non"
6840,32,"Bac+4",0,12,6,-0.237808299851437,-1.03638929467986,-0.357167032136897,-0.413374656367924,"Oui"
6841,26,"Bac+5 et plus",0,12,4,-0.552897856782397,-0.344225897952275,-0.331294951420641,-0.378600156491423,"Non"
6842,19,"Bac+2",0,12,0,0.0772812570795233,-0.314131837224989,-0.350811986591686,0.0549167556814358,"Non"
6843,27,"Niveau bac",8,12,7,-0.447868004472077,1.903800438376,-0.0711281983358973,0.121275451917239,"Oui"
6844,52,"Niveau bac",9,12,11,-0.453119497087593,1.3982202181576,-0.280950206858527,0.0845595065598542,"Oui"
6845,29,"Bac+2",6,12,4,-0.272818250621544,-1.00629523395257,-0.48472695808891,-0.354094947929994,"Oui"
6846,27,"Niveau bac",10,12,4,-0.288572728468092,-0.580464274661472,-0.294747105839665,-0.302817604529424,"Non"
6847,36,"Bac+2",4,12,15,-0.0382515804618288,-0.0493041028248704,-0.163326756588151,0.0182072401418815,"Oui"
6848,52,"Niveau bac",35,12,7.69570871261378,2.31266661375084,-0.117015739461264,2.49367855770782,0.59832866504266,"Non"
6849,29,"Bac+4",0,12,7.69570871261378,-0.306077703853145,-1.09657741613443,-0.431328563356302,-0.416916198261083,"Non"
6850,54,"Bac+2",5,12,13,-0.43561452170254,-1.01682815520712,-0.466552753810599,-0.41024148599601,"Non"
6851,29,"Bac+3",7,12,6,0.527159124475394,1.05063381675744,1.74573074313888,0.477559964822862,"Oui"
6852,34,"Bac+3",4,12,14,-0.0575070533853875,-0.934069488207084,-0.310126814214944,-0.340365904833454,"Non"
6853,20,"Bac+3",0,12,0,-0.482877955242184,0.633831075684526,0.0532037423012589,-0.288081758633083,"Oui"
6854,49,"Bac+4",18,12,13,2.3004131309813,-0.780589778497925,-0.24379160924696,0.653131005784506,"Non"
6855,34,"Bac+2",1,12,9,-0.549396861705386,-1.16579375580719,-0.487636550640393,-0.459577741946342,"Non"
6856,25,"Bac+3",3,12,3,-0.25531327523649,0.0319498611388022,-0.380319958172657,-0.0308012321231525,"Oui"
6857,34,"Bac+3",12,12,15,-0.216802329389373,0.445743196138987,0.364732273669834,-0.182316839415572,"Non"
6858,35.1479582494049,"Bac+4",0,12,2,-0.395353078316917,-0.900966021407069,-0.321105399620062,-0.433778130314504,"Non"
6859,23,"Niveau bac",5,12,1,-0.0452535706158501,1.20561822950296,-0.208017548525386,0.622692212812388,"Oui"
6860,34,"Bac+2",2,12,7.69570871261378,-0.220303324466384,-0.252439012734052,-0.240502616012434,-0.170246300347817,"Oui"
6861,36,"Niveau bac",4,12,10,-0.398854073393928,2.43646531324897,-0.00750360176401225,0.330694029315945,"Non"
6862,37,"Bac+3",2,12,8,0.0772812570795233,-0.299084806861346,-0.0180972420759967,-0.0885246122900723,"Non"
6863,35.1479582494049,"Bac+3",9,12,1,2.01508203220493,1.13941129590293,2.1899636625552,2.54453533615403,"Oui"
6864,52,"Bac+2",5,12,7.69570871261378,-0.369095615239337,-0.609053632352393,-0.220794373093157,-0.386306169397972,"Non"
6865,33,"Niveau bac",10,12,7.69570871261378,-0.276319245698554,0.137279073684304,0.113599641907051,-0.237914445781365,"Non"
6866,20,"Bac+3",0,12,0,-0.377848102931864,0.257655316593449,-0.143989316311064,-0.179552356625064,"Oui"
6867,48,"Niveau bac",29,12,20,1.58971113034813,0.0605392188297243,0.401483269800708,1.23668500602544,"Non"
6868,26,"Niveau bac",2,12,7.69570871261378,-0.582656314936988,-0.739962796516088,-0.440038417557406,-0.415393365745931,"Non"
6869,51,"Niveau bac",35,12,7.69570871261378,1.47242779526827,0.716589742684563,0.376490078361981,2.01080531063707,"Non"
6870,23,"Bac+2",3,12,0,-0.400604570932433,1.0732043623029,-0.183894797123139,0.0374177324067321,"Non"
6871,29,"Niveau bac",6,12,6,-0.276319245698554,-0.959649439825278,-0.513634114878379,-0.326005949859349,"Non"
6872,19,"Bac+2",0,12,0,-0.447868004472077,2.21376926386705,-0.151491414258969,0.233758219462297,"Oui"
6873,40,"Bac+4",11,12,8,3.28069175254429,-0.314131837224989,1.50065513032242,1.34167167270482,"Non"
6874,30,"Niveau bac",10,12,11,-0.253562777697985,-0.634633583970587,-0.363695542671095,-0.27249736979548,"Non"
6875,57,"Bac+5 et plus",31,12,23,18.0023760513741,-1.29218881086179,0.0862502379186277,1.44134475207323,"Non"
6876,46,"Bac+4",9,12,20,-0.0610080484623981,0.0650533279388171,0.0781014754308957,-0.0575201751008542,"Non"
6877,41,"Bac+2",23,12,0,0.443135242627138,1.46894126086672,3.21869451422818,-0.00247559347697394,"Oui"
6878,38,"Bac+2",5,12,17,-0.384850093085885,-0.527799668388721,-0.420097639361704,-0.280649337127314,"Non"
6879,43,"Niveau bac",5,12,21,-0.327083674315209,1.00097861655742,-0.0819454524056185,0.0743631945611869,"Non"
6880,27,"Niveau bac",7,12,7.69570871261378,-0.456620492164604,-0.401404613334119,-0.317519130255227,-0.33619438813059,"Oui"
6881,41,"Niveau bac",2,12,12,-0.407606561086454,0.824928361302793,-0.192424652082991,-0.0351550483059413,"Non"
6882,30,"Niveau bac",6,12,7.69570871261378,-0.46537297985713,1.27934867828481,0.37257961951097,-0.260930246861397,"Oui"
6883,36,"Bac+2",16,12,6,0.891262612484504,-0.550370213934185,0.502645366511338,-0.0273609996420116,"Non"
6884,25,"Bac+2",1,12,3,-0.552897856782397,2.80060344804913,0.206855713897287,-0.0386390091471649,"Oui"
6885,40,"Niveau bac",5,12,12,-0.234307304774426,-0.857329633352504,-0.297067942853332,-0.374611642069377,"Non"
6886,44,"Bac+2",14,12,15,-0.369095615239337,-0.26899074613406,-0.360408280042986,-0.224484760504996,"Non"
6887,41,"Niveau bac",24,12,5,0.184061606928349,-0.156138018406736,0.218723242271044,-0.0389686478142794,"Non"
6888,29,"Bac+2",6,12,9,-0.353341137392789,-0.860339039425233,-0.315104704634356,-0.410273427338988,"Oui"
